to (675)
19 (585)
covid (559)
of (514)
19 covid (474)
in (468)
#covid19 (299)
is (289)
for (265)
are (258)
to 19 (221)
you (216)
to covid (214)
in covid (192)
in 19 (190)
to covid 19 (186)
to in (182)
this (177)
that (175)
it (171)
i (170)
in covid 19 (167)
on (166)
19 of (166)
we (163)
covid of (163)
cases (160)
to of (147)
19 covid of (143)
not (138)
with (128)
to #covid19 (118)
from (117)
in of (117)
have (115)
for 19 (113)
has (111)
more (110)
amp (108)
people (103)
for covid (102)
new (101)
they (101)
as (101)
at (97)
to are (97)
to is (95)
for covid 19 (95)
be (93)
of #covid19 (91)
coronavirus (90)
to covid in (90)
to for (88)
to in 19 (88)
vaccine (87)
who (85)
of is (84)
in #covid19 (84)
omicron (83)
of are (82)
covid is (81)
to that (81)
to you (81)
by (80)
all (79)
we to (79)
if (78)
to covid in 19 (78)
now (77)
or (76)
will (76)
the (76)
to it (76)
about (74)
to on (72)
to i (72)
in for (72)
for of (72)
deaths (71)
19 is (71)
but (70)
your (69)
this is (69)
was (68)
india (68)
their (67)
this to (67)
no (65)
19 cases (65)
