to (689)
19 (613)
covid (587)
19 covid (466)
of (412)
in (400)
is (280)
for (256)
#covid19 (241)
this (236)
to 19 (223)
to covid (206)
are (198)
cases (197)
i (190)
you (184)
it (177)
to covid 19 (177)
to of (161)
that (160)
in covid (158)
in 19 (153)
on (149)
with (148)
as (141)
in covid 19 (141)
covid of (140)
19 of (136)
to in (134)
they (132)
not (132)
people (129)
have (121)
amp (120)
19 covid of (120)
from (111)
new (109)
has (108)
to this (107)
be (105)
to for (105)
to is (105)
we (103)
coronavirus (100)
omicron (100)
to #covid19 (98)
for covid (98)
covid cases (97)
19 cases (97)
at (96)
to it (96)
19 for (94)
your (91)
vaccine (91)
to are (91)
in of (91)
19 covid cases (89)
so (87)
all (86)
india (86)
19 covid for (84)
of is (83)
this is (82)
by (81)
will (80)
or (80)
if (80)
more (79)
been (79)
as covid (77)
out (76)
but (76)
covid is (75)
was (74)
to you (74)
who (73)
to that (73)
now (72)
to with (72)
vaccination (71)
to not (71)
in cases (71)
were (70)
covid with (70)
19 it (70)
after (69)
to be (69)
deaths (68)
19 is (68)
for of (68)
this of (68)
can (67)
no (67)
to i (67)
this covid (67)
of are (66)
19 as (66)
in for (65)
19 with (65)
