to (677)
covid (569)
19 (512)
of (452)
19 covid (417)
in (416)
#covid19 (301)
is (301)
for (252)
to covid (199)
this (195)
19 to (188)
are (182)
you (180)
cases (169)
in covid (166)
on (163)
i (156)
to of (155)
19 covid to (155)
it (151)
covid of (151)
to in (151)
that (150)
19 in (150)
19 of (146)
19 covid in (137)
have (132)
amp (130)
we (129)
19 covid of (129)
with (127)
not (126)
in of (124)
from (123)
to #covid19 (120)
be (118)
new (111)
for covid (111)
at (110)
they (109)
to is (109)
as (99)
people (95)
will (93)
more (92)
to for (92)
in #covid19 (91)
your (89)
of is (89)
if (88)
covid cases (88)
to this (87)
19 for (86)
has (83)
who (82)
by (81)
coronavirus (80)
of #covid19 (80)
to are (77)
in is (77)
19 covid for (76)
to it (75)
to on (75)
to be (74)
all (73)
or (70)
this is (69)
but (68)
19 cases (68)
19 of to (68)
to you (67)
#covid19 is (67)
to covid of (67)
about (66)
to that (66)
to in of (66)
my (65)
our (65)
now (65)
