to (454)
covid (434)
19 (403)
19 covid (339)
of (337)
in (282)
for (226)
#covid19 (200)
is (182)
on (151)
get (146)
to 19 (138)
well (132)
to covid (129)
this (128)
you (122)
soon (118)
covid of (117)
well get (117)
i (113)
to covid 19 (113)
to of (111)
in covid (111)
get soon (111)
well soon (110)
19 of (109)
well get soon (109)
have (108)
that (103)
19 in (103)
are (101)
cases (101)
19 covid of (99)
19 covid in (97)
it (95)
to in (93)
for covid (92)
from (88)
with (85)
19 for (84)
in of (83)
be (81)
we (80)
has (77)
to #covid19 (77)
to for (76)
new (74)
at (74)
19 covid for (74)
to is (72)
not (71)
19 on (70)
more (68)
vaccine (67)
they (66)
covid on (65)
