to (771)
covid (523)
19 (491)
of (469)
19 covid (406)
in (342)
is (281)
for (278)
#covid19 (241)
to 19 (233)
to covid (231)
this (220)
you (219)
are (202)
i (201)
to covid 19 (191)
that (186)
to of (180)
it (165)
covid of (164)
19 of (163)
with (145)
19 covid of (145)
on (144)
be (137)
cases (135)
in to (128)
we (125)
have (124)
not (118)
in covid (118)
in 19 (117)
people (115)
as (114)
in of (111)
to for (108)
in covid 19 (106)
to is (104)
for covid (104)
vaccine (101)
to are (101)
from (97)
this to (96)
to #covid19 (96)
has (95)
will (94)
19 for (94)
at (93)
amp (93)
so (91)
to covid of (90)
to of 19 (90)
coronavirus (88)
they (88)
new (87)
to it (87)
to be (86)
19 covid for (86)
all (84)
your (84)
more (82)
of is (82)
omicron (81)
no (81)
to covid of 19 (79)
this is (76)
to you (76)
of are (75)
to i (75)
but (73)
if (72)
covid cases (72)
news (71)
covid is (71)
who (70)
to on (69)
to that (69)
or (68)
in is (68)
to with (68)
covid are (67)
of #covid19 (67)
for of (67)
in #covid19 (65)
