to (561)
covid (522)
19 (457)
19 covid (392)
of (383)
for (324)
in (307)
is (245)
#covid19 (194)
this (174)
i (165)
to covid (162)
you (159)
for covid (159)
19 for (146)
that (144)
to 19 (144)
are (142)
on (139)
covid of (134)
cases (133)
19 covid for (131)
to covid 19 (130)
to of (127)
in covid (127)
to in (114)
19 of (113)
it (111)
to for (111)
19 in (111)
have (110)
has (105)
19 covid of (104)
in of (102)
from (101)
19 covid in (101)
at (100)
with (99)
as (99)
to is (94)
be (92)
positive (89)
not (85)
they (79)
people (79)
of is (78)
will (76)
covid is (76)
so (75)
we (75)
to this (73)
more (72)
new (71)
your (70)
to are (70)
to #covid19 (69)
to on (69)
for positive (69)
covid cases (68)
covid positive (67)
coronavirus (66)
19 cases (66)
if (65)
19 on (65)
