to (503)
covid (437)
19 (384)
of (371)
19 covid (313)
in (310)
for (249)
#covid19 (236)
is (192)
to covid (145)
covid of (142)
19 of (136)
19 to (134)
i (133)
get (131)
on (130)
well (127)
are (124)
this (123)
19 covid of (123)
to of (122)
in covid (120)
you (118)
we (117)
for covid (117)
19 covid to (113)
with (110)
from (109)
soon (108)
it (106)
well get (104)
that (99)
have (98)
19 in (98)
19 for (97)
get soon (96)
well soon (96)
well get soon (94)
19 covid in (90)
to in (89)
cases (88)
new (85)
to #covid19 (85)
in of (85)
be (84)
19 covid for (84)
to for (79)
they (78)
as (78)
in #covid19 (78)
to is (77)
more (76)
not (76)
people (74)
has (72)
by (67)
for of (66)
was (65)
