covid (571)
19 (528)
to (525)
19 covid (437)
of (428)
in (365)
is (255)
for (248)
#covid19 (211)
are (194)
cases (191)
i (179)
you (174)
19 of (161)
covid of (159)
that (151)
on (150)
to covid (150)
to 19 (141)
new (140)
19 covid of (138)
this (137)
in covid (135)
in 19 (132)
with (125)
to of (125)
to covid 19 (120)
it (119)
be (117)
we (115)
as (114)
for covid (114)
in covid 19 (112)
covid cases (108)
have (105)
for 19 (105)
in of (99)
19 cases (99)
in to (98)
at (96)
to is (96)
for covid 19 (95)
has (93)
to for (91)
19 covid cases (91)
they (89)
will (88)
people (87)
covid is (82)
covid new (82)
from (81)
so (80)
to #covid19 (80)
coronavirus (79)
19 is (78)
more (76)
of cases (76)
not (75)
in cases (75)
to are (75)
positive (74)
19 new (73)
who (72)
covid are (72)
omicron (71)
in #covid19 (71)
of is (71)
amp (70)
19 covid new (70)
to you (68)
no (67)
to be (65)
