to (540)
covid (536)
19 (514)
19 covid (423)
of (418)
in (353)
is (255)
for (230)
#covid19 (203)
covid of (174)
19 of (172)
from (171)
to covid (168)
it (167)
that (162)
19 covid of (157)
i (154)
19 to (154)
you (153)
this (150)
are (147)
cases (145)
on (140)
19 covid to (136)
in covid (135)
19 in (133)
omicron (129)
with (128)
we (128)
to of (122)
19 covid in (121)
have (118)
be (118)
in to (113)
for covid (103)
new (101)
as (100)
people (99)
not (97)
coronavirus (96)
more (94)
in of (94)
they (91)
for 19 (89)
to is (86)
covid from (83)
has (82)
19 cases (81)
at (80)
deaths (79)
of is (79)
covid is (78)
for covid 19 (78)
covid cases (77)
to #covid19 (76)
will (75)
who (74)
for to (74)
19 is (73)
by (72)
19 covid cases (72)
vaccine (71)
variant (71)
for of (71)
no (70)
now (70)
all (69)
19 omicron (68)
so (67)
about (67)
but (66)
or (66)
to are (66)
covid omicron (65)
to this (65)
19 covid is (65)
