covid (658)
to (594)
19 (568)
of (548)
19 covid (488)
in (365)
for (303)
#covid19 (294)
is (274)
covid of (203)
you (181)
19 of (181)
to covid (180)
are (177)
19 covid of (174)
19 to (173)
it (165)
i (163)
that (162)
cases (157)
amp (157)
with (155)
to of (153)
19 covid to (151)
from (150)
in covid (148)
this (147)
for covid (147)
have (146)
19 in (137)
on (136)
omicron (136)
19 for (127)
19 covid in (126)
vaccine (123)
people (118)
coronavirus (116)
19 covid for (115)
in of (114)
new (113)
deaths (110)
as (110)
we (107)
to in (106)
to for (100)
of is (99)
india (98)
variant (98)
more (98)
to #covid19 (93)
not (92)
at (91)
they (91)
who (91)
by (89)
for of (89)
to is (89)
of #covid19 (88)
has (87)
to it (85)
covid cases (83)
was (82)
one (82)
your (82)
covid is (82)
be (80)
covid from (80)
all (76)
to are (75)
19 is (74)
#coronavirus (73)
for #covid19 (73)
will (72)
but (72)
of that (72)
to you (72)
covid19 (71)
19 vaccine (71)
or (70)
to covid of (69)
positive (68)
covid with (68)
covid omicron (68)
19 covid is (68)
over (67)
of are (67)
covid vaccine (67)
health (65)
vaccination (65)
have of (65)
covid that (65)
19 that (65)
